frame_id,timestamp_s,ego_x,ego_y,ego_psi,N_vehicles,P_processed,S_segments,K_beams,sum_m_k,num_hits,time_scan_sec,memory_rss_mb
220,22.0,995.0477886620381,1013.9697459419943,-3.0780691843642773,10,3,12,241,36,0,6.969999958528206e-05,2282.55859375
221,22.1,994.509780436583,1013.9257912906756,-3.0420805248042764,10,3,12,241,34,0,4.8300003982149065e-05,2282.55859375
222,22.2,993.9737021107808,1013.8625070854196,-3.006091865244277,10,3,12,241,38,1,4.479999915929511e-05,2282.55859375
223,22.3,993.4402479295602,1013.7799752820456,-2.970103205684277,11,3,12,241,110,15,4.730000364361331e-05,2282.55859375
224,22.4,992.910108739468,1013.6783027628568,-2.934114546124278,11,4,16,241,100,31,5.149999924469739e-05,2282.55859375
225,22.5,992.3839710939919,1013.5576211982217,-2.898125886564277,11,4,16,241,224,60,5.870000313734636e-05,2282.55859375
226,22.6,991.8625163644441,1013.4180868760563,-2.862137227004276,11,3,12,241,148,55,5.20999965374358e-05,2282.55859375
227,22.7,991.3464198575555,1013.2598804994237,-2.826148567444277,11,4,16,241,248,73,5.870000313734636e-05,2282.55859375
228,22.8,990.8363499409236,1013.0832069525162,-2.7901599078842776,11,3,12,241,150,56,5.269999383017421e-05,2282.55859375
229,22.9,990.3329671774472,1012.8882950353205,-2.7541712483242784,11,4,16,241,260,56,5.740000051446259e-05,2282.55859375
230,23.0,989.8369234698692,1012.675397167313,-2.7181825887642774,11,4,16,241,196,54,9.31999966269359e-05,2282.55859375
231,23.1,989.3488612165331,1012.4447890605641,-2.6821939292042765,11,4,16,241,256,50,0.00010450000263517722,2282.55859375
232,23.2,988.8694124794494,1012.1967693626799,-2.6462052696442773,11,4,16,241,184,56,8.969999908003956e-05,2282.55859375
233,23.3,988.3991981657471,1011.9316592700402,-2.6102166100842763,11,4,16,241,252,97,0.00010379999730503187,2282.55859375
234,23.4,987.9388272235728,1011.6498021118351,-2.574227950524277,12,5,20,241,170,67,9.300000237999484e-05,2282.55859375
235,23.5,987.4888958534752,1011.3515629054388,-2.538239290964278,11,4,16,241,162,56,0.00011209999502170831,2282.55859375
236,23.6,987.0499867362997,1011.0373278836953,-2.502250631404277,11,4,16,241,98,32,8.119999984046444e-05,2282.55859375
237,23.7,986.6226682785909,1010.7075039947315,-2.4662619718442778,11,3,12,241,120,35,9.839999984251335e-05,2282.55859375
238,23.8,986.2074938764814,1010.36251837494,-2.430273312284277,11,5,20,241,114,36,0.00010010000551119447,2282.55859375
239,23.9,985.8050011990196,1010.0028177958197,-2.3942846527242776,10,3,12,241,128,37,7.94000006862916e-05,2282.55859375
240,24.0,985.4157114918645,1009.6288680853867,-2.3582959931642766,10,5,20,241,172,56,8.86999987415038e-05,2282.55859375
241,24.1,985.04012890225,1009.2411535249065,-2.3223073336042774,11,6,24,241,238,69,9.7999996796716e-05,2282.55859375
242,24.2,984.6787398260919,1008.840176221729,-2.2863186740442765,11,4,16,241,196,84,9.359999967273325e-05,2282.55859375
243,24.3,984.3320122780839,1008.4264554590374,-2.2503300144842773,11,5,20,241,286,110,0.00010689999908208847,2282.55859375
244,24.4,984.0003952855982,1008.0005270233529,-2.214341354924278,11,4,16,241,306,153,0.00012540000170702115,2282.55859375
245,24.5,983.6843183071752,1007.5629425106689,-2.178352695364277,11,6,24,241,537,241,0.00014480000390904024,2282.55859375
246,24.6,983.3841906763561,1007.1142686121092,-2.142364035804276,11,6,24,241,489,241,0.00014899999951012433,2282.55859375
247,24.7,983.1004010715777,1006.6550863800383,-2.106375376244277,11,6,24,241,563,241,0.00018280000222148374,2282.55859375
248,24.8,982.8333170128171,1006.1859904755732,-2.070386716684276,11,6,24,241,286,133,0.0001148999945144169,2282.55859375
249,24.9,982.5832843856371,1005.7075883984716,-2.034398057124277,12,7,28,241,324,162,0.00012430000060703605,2282.55859375
250,25.0,982.350626993249,1005.2204997003918,-1.9984093975642776,12,7,28,241,296,148,0.00012129999959142879,2282.55859375
251,25.1,982.1356461371735,1004.7253551825478,-1.9624207380042766,12,7,28,241,276,138,0.00013870000111637637,2282.55859375
252,25.2,981.9386202270423,1004.2227960787931,-1.9264320784442774,11,6,24,241,258,129,0.00011620000441325828,2282.55859375
253,25.3,981.7598044200448,1003.7134732251945,-1.8904434188842765,11,6,24,241,244,122,0.00010730000212788582,2282.55859375
254,25.4,981.599430290489,1003.198046217172,-1.8544547593242773,11,7,28,241,232,116,0.00011029999586753547,2282.55859375
255,25.5,981.4577055299017,1002.6771825552927,-1.8184660997642763,12,8,32,241,220,110,0.0001072999948519282,2282.55859375
256,25.6,981.3348136780601,1002.1515567808287,-1.7824774402042771,13,7,28,241,244,122,0.00011229999654460698,2282.55859375
257,25.7,981.2309138852988,1001.621849602197,-1.746488780644278,13,9,36,241,252,117,0.00011349999840604141,2282.55859375
258,25.8,981.1461407064035,1001.0887470134114,-1.710500121084277,13,6,24,241,266,106,0.00010620000102790073,2282.55859375
259,25.9,981.0806039263564,1000.5529394056912,-1.6745114615242778,12,9,36,241,312,103,0.00011329999688314274,2282.55859375
260,26.0,981.0343884181605,1000.0151206733732,-1.6385228019642768,12,6,24,241,400,123,0.00010939999629044905,2282.55859375
261,26.1,981.0075540329243,999.4759873152893,-1.6025341424042758,12,8,32,241,435,241,0.0001460999992559664,2282.5625
262,26.2,981.0001355223532,998.9362375327689,-1.5665454828442766,12,6,24,241,425,241,0.0001413000063621439,2282.5625
263,26.3,981.0121424937432,998.3965703254385,-1.5305568232842774,12,9,36,241,423,241,0.00014340000052470714,2282.5625
264,26.4,981.0435593975403,997.8576845859856,-1.4945681637242783,12,6,24,241,403,241,0.00014069999451749027,2282.5625
265,26.5,981.094345547477,997.320278195063,-1.4585795041642773,12,8,32,241,152,76,9.500000305706635e-05,2282.5625
266,26.6,981.1644351732631,996.785047117502,-1.4225908446042763,12,6,24,241,136,68,9.150000551017001e-05,2282.5625
267,26.7,981.253737505761,996.252684501008,-1.3866021850442771,12,8,32,241,120,60,9.929999941959977e-05,2282.56640625
268,26.8,981.3621368945361,995.7238797785036,-1.3506135254842762,12,6,24,241,102,51,9.029999637277797e-05,2282.56640625
269,26.9,981.4894929576284,995.1993177752823,-1.314624865924277,13,9,36,241,98,49,9.299999510403723e-05,2282.56640625
270,27.0,981.6356407633542,994.6796778221308,-1.2786362063642778,13,6,24,241,98,49,9.169999975711107e-05,2282.56640625
271,27.1,981.8003910438993,994.1656328755646,-1.2426475468042768,12,9,36,241,102,51,0.00010889999975915998,2282.56640625
272,27.2,981.9835304404288,993.6578486463209,-1.2066588872442776,11,6,24,241,104,52,8.850000449456275e-05,2282.56640625
273,27.3,982.1848217793975,993.1569827372333,-1.1706702276842766,10,7,28,241,0,0,7.190000178525224e-05,2282.56640625
274,27.4,982.4040043796982,992.6636837916078,-1.1346815681242775,10,5,20,241,6,3,9.380000119563192e-05,2282.56640625
275,27.5,982.6407943902566,992.1785906532007,-1.0986929085642765,11,8,32,241,14,7,7.890000415500253e-05,2282.56640625
276,27.6,982.8948851576303,991.7023315388886,-1.0627042490042773,11,6,24,241,22,10,7.90999984019436e-05,2282.56640625
277,27.7,983.1659476231382,991.2355232250995,-1.026715589444278,11,8,32,241,28,11,8.10999990790151e-05,2282.56640625
278,27.8,983.4536307490067,990.7787702490607,-0.9907269298842771,12,8,32,241,56,13,0.00014509999891743064,2282.56640625
279,27.9,983.7575619729782,990.3326641258959,-0.9547382703242779,12,7,28,241,44,11,7.959999493323267e-05,2282.56640625
280,28.0,984.077347690796,989.8977825825883,-0.918749610764277,12,7,28,241,26,0,0.00010689999908208847,2282.56640625
281,28.1,984.4125737659389,989.4746888097977,-0.8827609512042761,12,6,24,241,40,0,0.00014730000111740083,2282.56640625
282,28.2,984.7628060659462,989.0639307325047,-0.8467722916442769,13,7,28,241,36,0,5.970000347588211e-05,2282.56640625
283,28.3,985.1275910246383,988.6660403004233,-0.8107836320842776,13,5,20,241,0,0,4.6799999836366624e-05,2282.56640625
284,28.4,985.5064562295047,988.2815327991033,-0.7747949725242784,13,8,32,241,38,0,5.270000110613182e-05,2282.56640625
285,28.5,985.898911033499,987.9109061826122,-0.7388063129642775,13,6,24,241,32,0,5.300000339047983e-05,2282.56640625
286,28.6,986.3044471904481,987.5546404286632,-0.7028176534042765,13,7,28,241,38,0,5.37999949301593e-05,2282.56640625
287,28.7,986.7225395132538,987.2131969170235,-0.6668289938442773,14,6,24,241,0,0,5.179999425308779e-05,2282.56640625
288,28.8,987.1526465540325,986.8870178320066,-0.6308403342842763,14,7,28,241,36,0,5.270000110613182e-05,2282.56640625
289,28.9,987.594211305314,986.5765255898243,-0.5948516747242772,14,6,24,241,0,0,8.040000102482736e-05,2282.56640625
290,29.0,988.0466619213915,986.2821222915395,-0.5588630151642778,13,9,36,241,30,0,5.3099996875971556e-05,2282.56640625
291,29.1,988.5094124588855,986.0041892023276,-0.522874355604277,12,7,28,241,2,0,4.569999873638153e-05,2282.56640625
292,29.2,988.981863635567,985.7430862577211,-0.4868856960442778,12,8,32,241,34,0,7.989999721758068e-05,2282.56640625
293,29.3,989.4634036064541,985.499151597478,-0.4508970364842767,13,8,32,241,12,1,5.20999965374358e-05,2282.56640625
294,29.4,989.953408756178,985.2727011276751,-0.4149083769242776,13,7,28,241,62,13,4.900000203633681e-05,2282.56640625
295,29.5,990.4512445065922,985.0640281115964,-0.37891971736427665,14,9,36,241,96,24,5.6700002460274845e-05,2282.56640625
296,29.6,990.9562661385793,984.8734027899442,-0.3429310578042774,14,7,28,241,122,35,5.319999763742089e-05,2282.56640625
297,29.7,991.4678196269899,984.7010720308654,-0.3069423982442783,14,8,32,241,190,45,5.709999823011458e-05,2282.56640625
298,29.8,991.9852424876348,984.5472590102463,-0.2709537386842773,14,7,28,241,196,55,8.250000246334821e-05,2282.56640625
299,29.9,992.50786463523,984.4121629226906,-0.23496507912427805,14,8,32,241,248,65,6.259999645408243e-05,2282.56640625
300,30.0,993.0350092511873,984.2959587235531,-0.19897641956427714,13,5,20,241,246,74,5.980000423733145e-05,2282.56640625
301,30.1,993.5659936601234,984.198796902365,-0.16298776000427617,13,8,32,241,296,82,8.07999967946671e-05,2282.56640625
302,30.2,994.1001302139551,984.1208032879434,-0.12699910044427698,12,6,24,241,256,75,6.330000178422779e-05,2282.56640625
303,30.3,994.6367271824336,984.0620788854377,-0.09101044088427776,12,7,28,241,276,66,5.750000127591193e-05,2282.56640625
304,30.4,995.1750896489647,984.022699745523,-0.055021781324278575,12,6,24,241,236,74,5.879999662283808e-05,2282.56640625
305,30.5,995.7145204105573,984.0027168659117,-0.019033121764277613,12,7,28,241,238,55,6.450000364566222e-05,2282.56640625
306,30.6,996.254320880731,984.0021561253084,0.016955537795723355,13,7,28,241,208,77,5.96999961999245e-05,2282.56640625
307,30.7,996.793791994217,984.0210182498971,0.05294419735572255,14,8,32,241,204,75,6.049999501556158e-05,2282.56640625
308,30.8,997.3322351122777,984.0592788123995,0.08893285691572352,14,7,28,241,192,73,6.160000339150429e-05,2282.56640625
309,30.9,997.8689529274744,984.1168882637103,0.12492151647572271,13,8,32,241,178,70,5.94000011915341e-05,2282.56640625
310,31.0,998.4032503667115,984.1937719970648,0.1609101760357219,13,8,32,241,138,69,5.999999848427251e-05,2282.56640625
311,31.1,998.9344354913862,984.2898304446586,0.19689883559572288,13,8,32,241,172,66,6.72999958624132e-05,2282.56640625
312,31.2,999.4618203934797,984.4049392065916,0.23288749515572205,13,6,24,241,130,65,6.679999933112413e-05,2282.56640625
313,31.3,999.9847220864277,984.5389492119716,0.26887615471572307,13,7,28,241,172,65,8.550000347895548e-05,2282.56640625
314,31.4,1000.5024633896185,984.6916869119681,0.3048648142757222,14,7,28,241,214,84,7.360000017797574e-05,2282.56640625
315,31.5,1001.0143738053712,984.8629545045646,0.34085347383572323,12,6,24,241,238,88,6.299999949987978e-05,2282.56640625
316,31.6,1001.5197903872596,985.0525301907221,0.37684213339572237,13,7,28,241,314,91,8.160000288626179e-05,2282.56640625
317,31.7,1002.0180585986571,985.2601684616176,0.4128307929557216,13,6,24,241,372,111,8.730000263312832e-05,2282.56640625
318,31.8,1002.5085331603906,985.4856004165891,0.4488194525157226,13,7,28,241,376,104,0.0002950999987660907,2282.56640625
319,31.9,1002.9905788864041,985.7285341113742,0.4848081120757218,13,6,24,241,362,123,8.879999950295314e-05,2282.56640625
320,32.0,1003.4635715063541,985.9886549361897,0.5207967716357227,13,7,28,241,356,143,8.430000161752105e-05,2282.56640625
321,32.1,1003.9268984740658,986.2656260231665,0.5567854311957235,13,6,24,241,326,137,8.009999874047935e-05,2282.56640625
322,32.2,1004.3799597608075,986.5590886826067,0.5927740907557228,13,7,28,241,322,131,7.429999823216349e-05,2282.56640625
323,32.3,1004.8221686323551,986.8686628675034,0.6287627503157219,13,6,24,241,310,131,9.789999603526667e-05,2282.56640625
324,32.4,1005.2529524088371,987.1939476657184,0.664751409875723,13,8,32,241,360,133,7.840000034775585e-05,2282.56640625
325,32.5,1005.6717532063813,987.5345218191802,0.7007400694357222,13,7,28,241,300,134,7.12000037310645e-05,2282.56640625
326,32.6,1006.0780286595982,987.8899442694324,0.7367287289957233,12,7,28,241,324,121,7.300000288523734e-05,2282.56640625
327,32.7,1006.4712526239684,988.2597547288233,0.7727173885557241,12,6,24,241,286,127,6.880000000819564e-05,2282.56640625
328,32.8,1006.8509158572225,988.6434742765985,0.8087060481157217,12,5,20,241,306,132,0.00011249999806750566,2282.56640625
329,32.9,1007.2165266788325,989.040605979125,0.8446947076757225,12,7,28,241,366,138,0.00011500000255182385,2282.56640625
330,33.0,1007.5676116067589,989.4506355334412,0.8806833672357234,12,5,20,241,290,145,0.00011029999586753547,2282.56640625
331,33.1,1007.9037159706319,989.8730319333021,0.9166720267957227,12,9,36,241,378,155,0.00011919999815290794,2282.56640625
332,33.2,1008.2244045005682,990.3072481568557,0.9526606863557235,12,6,24,241,336,168,0.00011939999967580661,2282.56640625
333,33.3,1008.5292618908653,990.7527218750603,0.9886493459157211,12,5,20,241,376,188,0.00014139999984763563,2282.56640625
334,33.4,1008.8178933378407,991.2088761799251,1.024638005475722,10,6,24,241,506,223,0.00013010000111535192,2282.56640625
335,33.5,1009.0899250511194,991.6751203316317,1.060626665035723,10,6,24,241,299,241,0.00013449999823933467,2282.56640625
336,33.6,1009.3450047377092,992.1508505235673,1.096615324595724,10,6,24,241,299,241,0.00013749999925494194,2282.56640625
337,33.7,1009.5828020582355,992.6354506642816,1.1326039841557232,10,5,20,241,297,241,0.00013550000585382804,2282.56640625
338,33.8,1009.8030090547453,993.1282931753519,1.1685926437157224,10,6,24,241,293,241,0.00013690000196220353,2282.56640625
339,33.9,1010.0053405495261,993.6287398041243,1.2045813032757215,9,5,20,241,50,23,8.269999671028927e-05,2282.56640625
340,34.0,1010.1895345144238,994.1361424502793,1.2405699628357225,9,6,24,241,48,23,9.390000195708126e-05,2282.56640625
341,34.1,1010.3553524101804,994.6498440051502,1.2765586223957235,9,5,20,241,42,21,7.699999696342275e-05,2282.56640625
342,34.2,1010.5025794953528,995.1691792027071,1.3125472819557245,9,5,20,241,40,19,7.700000423938036e-05,2282.56640625
343,34.3,1010.6310251044126,995.6934754811061,1.3485359415157219,9,5,20,241,36,18,7.800000457791612e-05,2282.56640625
344,34.4,1010.7405228946662,996.2220538536862,1.3845246010757228,9,6,24,241,36,18,7.779999577905983e-05,2282.56640625
345,34.5,1010.8309310616759,996.7542297882867,1.420513260635722,9,5,20,241,38,19,7.499999628635123e-05,2282.56640625
346,34.6,1010.9021325229023,997.2893140937462,1.456501920195723,9,5,20,241,40,20,7.639999967068434e-05,2282.56640625
347,34.7,1010.9540350693327,997.8266138124358,1.492490579755724,9,5,20,241,42,21,8.600000001024455e-05,2282.56640625
348,34.8,1010.9865714848944,998.3654331176692,1.5284792393157214,9,5,20,241,54,27,8.009999874047935e-05,2282.56640625
349,34.9,1010.999699633503,998.9050742148291,1.5644678988757224,9,5,20,241,66,33,8.07999967946671e-05,2282.56640625
350,35.0,1010.9934025136307,999.4448382450416,1.6004565584357233,8,3,12,241,76,38,7.899999764049426e-05,2282.56640625
351,35.1,1010.9676882803238,999.9840261902289,1.6364452179957225,8,5,20,241,88,44,8.179999713320285e-05,2282.56640625
352,35.2,1010.9225902346416,1000.5219397783687,1.6724338775557235,7,3,12,241,102,51,8.410000009462237e-05,2282.56640625
353,35.3,1010.8581667805297,1001.0578823877871,1.708422537115721,6,3,12,241,56,28,7.580000237794593e-05,2282.56640625
354,35.4,1010.7745013491851,1001.5911599493137,1.7444111966757219,6,2,8,241,66,33,7.840000034775585e-05,2282.56640625
355,35.5,1010.6717022910086,1002.1210818451323,1.7803998562357228,5,2,8,241,80,40,7.779999577905983e-05,2282.56640625
356,35.6,1010.5499027352862,1002.6469618031605,1.8163885157957238,5,2,8,241,94,47,8.379999781027436e-05,2282.56640625
357,35.7,1010.4092604177813,1003.1681187858026,1.852377175355723,5,2,8,241,110,55,8.600000001024455e-05,2282.56640625
358,35.8,1010.2499574764596,1003.6838778719233,1.8883658349157222,5,2,8,241,130,65,8.819999493425712e-05,2282.56640625
359,35.9,1010.0722002156125,1004.1935711308997,1.9243544944757214,5,3,12,241,164,76,0.00013240000407677144,2282.56640625
360,36.0,1009.8762188386842,1004.696538487621,1.9603431540357223,5,2,8,241,192,96,9.770000178832561e-05,2282.56640625
361,36.1,1009.6622671501477,1005.1921285773144,1.9963318135957233,5,3,12,241,266,120,0.00010849999671336263,2282.56640625
362,36.2,1009.4306222268177,1005.6796995890915,2.0323204731557243,5,1,4,241,300,150,0.00011020000238204375,2282.56640625
363,36.3,1009.1815840590232,1006.1586200971211,2.0683091327157217,7,4,16,241,364,182,0.00012180000339867547,2282.56640625
364,36.4,1008.9154751621069,1006.6282698783538,2.1042977922757227,7,2,8,241,460,214,0.00012680000509135425,2282.56640625
365,36.5,1008.6326401587544,1007.0880407157374,2.140286451835722,7,3,12,241,482,241,0.0001336999994236976,2282.56640625
366,36.6,1008.333445332692,1007.5373371858852,2.176275111395723,7,2,8,241,514,241,0.00013210000179242343,2282.56640625
367,36.7,1008.0182781543334,1007.9755774301752,2.212263770955724,7,4,16,241,241,241,0.00013980000221636146,2282.56640625
368,36.8,1007.687546778989,1008.4021939082825,2.248252430515721,7,1,4,241,200,100,9.690000297268853e-05,2282.56640625
369,36.9,1007.341679518286,1008.8166341331687,2.284241090075722,5,1,4,241,8,4,9.130000398727134e-05,2282.56640625
370,37.0,1006.9811242854869,1009.218361386577,2.320229749635723,5,3,12,241,0,0,7.190000178525224e-05,2282.56640625
371,37.1,1006.6063480154218,1009.6068554141063,2.3562184091957223,5,1,4,241,0,0,6.730000313837081e-05,2282.56640625
372,37.2,1006.2178360597873,1009.9816130989627,2.3922070687557233,5,3,12,241,0,0,7.009999535512179e-05,2282.56640625
373,37.3,1005.816091558595,1010.3421491135182,2.4281957283157207,4,0,0,241,0,0,8.199999865610152e-05,2282.56640625
374,37.4,1005.4016347885827,1010.6879965478312,2.4641843878757217,4,0,0,241,0,0,9.229999704984948e-05,2282.56640625
375,37.5,1004.9750024894338,1011.0187075143152,2.5001730474357227,4,2,8,241,0,0,8.250000246334821e-05,2282.56640625
376,37.6,1004.5367471686756,1011.3338537277734,2.5361617069957236,4,1,4,241,0,0,7.029999687802047e-05,2282.56640625
377,37.7,1004.0874363861577,1011.633027060046,2.572150366555723,4,2,8,241,0,0,7.760000153211877e-05,2282.56640625
378,37.8,1003.6276520190373,1011.9158400685544,2.608139026115722,4,0,0,241,0,0,9.500000305706635e-05,2282.56640625
379,37.9,1003.157989508223,1012.1819264980568,2.644127685675721,4,0,0,241,0,0,9.080000018002465e-05,2282.5703125
380,38.0,1002.6790570872517,1012.4309417549639,2.680116345235722,4,2,8,241,0,0,7.349999941652641e-05,2282.5703125
381,38.1,1002.1914749946011,1012.6625633536034,2.716105004795723,4,0,0,241,0,0,7.080000068526715e-05,2282.5703125
382,38.2,1001.6958746704524,1012.876491333853,2.752093664355724,4,2,8,241,0,0,6.990000110818073e-05,2282.5703125
