frame_id,timestamp_s,N_vehicles,P_processed,S_segments,K_beams,sum_m_k,num_hits,time_build_sec,time_total_sec,memory_rss_mb,engine
271,27.1,12,12,48,241,11568,135,0.00015900000289548188,0.011015500000212342,2297.25,vanilla
272,27.2,11,11,44,241,10604,147,0.00015780000103404745,0.010002100003475789,2297.25,vanilla
273,27.3,10,10,40,241,9640,157,0.00016709999908925965,0.009321600002294872,2297.25390625,vanilla
274,27.4,10,10,40,241,9640,148,0.0001706000039121136,0.010012599996116478,2297.25390625,vanilla
275,27.5,11,11,44,241,10604,125,0.00019640000391518697,0.00990079999610316,2297.2578125,vanilla
276,27.6,11,11,44,241,10604,93,0.00014319999900180846,0.010056700004497543,2297.26171875,vanilla
277,27.7,11,11,44,241,10604,69,0.0001503000021330081,0.01002149999840185,2297.265625,vanilla
278,27.8,12,12,48,241,11568,68,0.00016519999917363748,0.01089250000222819,2297.265625,vanilla
279,27.9,12,12,48,241,11568,69,0.00016279999545076862,0.01085820000298554,2297.2734375,vanilla
280,28.0,12,12,48,241,11568,69,0.00016060000052675605,0.01080970000475645,2297.2734375,vanilla
281,28.1,12,12,48,241,11568,71,0.00014769999688724056,0.010789399995701388,2297.2734375,vanilla
282,28.2,13,13,52,241,12532,88,0.00017800000205170363,0.011772300000302494,2297.27734375,vanilla
283,28.3,13,13,52,241,12532,92,0.0001664000010350719,0.011727600001904648,2297.27734375,vanilla
284,28.4,13,13,52,241,12532,98,0.00017110000044340268,0.011666900005366188,2297.28125,vanilla
285,28.5,13,13,52,241,12532,103,0.00015449999773409218,0.01178760000038892,2297.28125,vanilla
286,28.6,13,13,52,241,12532,115,0.00017490000027464703,0.011723000003257766,2297.28515625,vanilla
287,28.7,14,14,56,241,13496,137,0.00016709999908925965,0.012618300002941396,2297.2890625,vanilla
288,28.8,14,14,56,241,13496,175,0.00019250000332249328,0.012640100001590326,2297.296875,vanilla
289,28.9,14,14,56,241,13496,202,0.00018339999951422215,0.012918100001115818,2297.3046875,vanilla
290,29.0,13,13,52,241,12532,166,0.0002063000065390952,0.011954000001423992,2297.30859375,vanilla
291,29.1,12,12,48,241,11568,101,0.0001751000017975457,0.01077649999933783,2297.3125,vanilla
292,29.2,12,12,48,241,11568,105,0.0001590999963809736,0.01147309999942081,2297.31640625,vanilla
293,29.3,13,13,52,241,12532,111,0.00019749999773921445,0.011817799997515976,2297.31640625,vanilla
294,29.4,13,13,52,241,12532,118,0.0001736999984132126,0.011798899999121204,2297.32421875,vanilla
295,29.5,14,14,56,241,13496,128,0.0002406999992672354,0.012770300003467128,2297.33203125,vanilla
296,29.6,14,14,56,241,13496,138,0.00019149999570799991,0.012695400000666268,2297.33203125,vanilla
297,29.7,14,14,56,241,13496,148,0.00018730000010691583,0.012683200002356898,2297.3359375,vanilla
298,29.8,14,14,56,241,13496,141,0.00019039999460801482,0.012699099999736063,2297.34765625,vanilla
299,29.9,14,14,56,241,13496,118,0.00017360000492772087,0.01278959999763174,2297.34765625,vanilla
300,30.0,13,13,52,241,12532,88,0.00026330000400776044,0.011965099998633377,2297.3515625,vanilla
301,30.1,13,13,52,241,12532,73,0.00021019999985583127,0.01199110000015935,2297.35546875,vanilla
302,30.2,12,12,48,241,11568,86,0.0001694999955361709,0.010845600001630373,2297.35546875,vanilla
303,30.3,12,12,48,241,11568,92,0.00014240000018617138,0.01075929999933578,2297.35546875,vanilla
304,30.4,12,12,48,241,11568,98,0.00014220000593923032,0.011253299999225419,2297.37109375,vanilla
305,30.5,12,12,48,241,11568,102,0.0002094999945256859,0.010830899998836685,2297.37890625,vanilla
306,30.6,13,13,52,241,12532,106,0.00019070000416832045,0.012708800000837073,2297.3828125,vanilla
307,30.7,14,14,56,241,13496,112,0.0001900000061141327,0.012654799997108057,2297.38671875,vanilla
308,30.8,14,14,56,241,13496,118,0.00018170000112149864,0.012569899998197798,2297.39453125,vanilla
309,30.9,13,13,52,241,12532,125,0.0001866999955382198,0.011634299997240305,2297.39453125,vanilla
310,31.0,13,13,52,241,12532,131,0.0001799000019673258,0.011869599999045022,2297.39453125,vanilla
311,31.1,13,13,52,241,12532,140,0.00021279999782564119,0.011694500004523434,2297.39453125,vanilla
312,31.2,13,13,52,241,12532,134,0.0001694999955361709,0.011936199996853247,2297.39453125,vanilla
313,31.3,13,13,52,241,12532,114,0.00022499999613501132,0.011704699994879775,2297.39453125,vanilla
314,31.4,14,14,56,241,13496,94,0.00024680000205989927,0.012542800002847798,2297.3984375,vanilla
315,31.5,12,12,48,241,11568,73,0.00014670000382466242,0.010879400004341733,2297.3984375,vanilla
316,31.6,13,13,52,241,12532,71,0.0001801999969757162,0.011538099999597762,2297.3984375,vanilla
317,31.7,13,13,52,241,12532,71,0.00016519999917363748,0.01182419999531703,2297.40234375,vanilla
318,31.8,13,13,52,241,12532,71,0.0001638999965507537,0.01159650000045076,2297.40234375,vanilla
319,31.9,13,13,52,241,12532,60,0.00017980000120587647,0.011678499999106862,2297.40234375,vanilla
320,32.0,13,13,52,241,12532,65,0.0001731000011204742,0.011696500005200505,2297.40234375,vanilla
321,32.1,13,13,52,241,12532,77,0.00021549999655690044,0.011624500002653804,2297.40234375,vanilla
322,32.2,13,13,52,241,12532,81,0.00016969999705906957,0.011647999999695458,2297.40234375,vanilla
323,32.3,13,13,52,241,12532,86,0.0001638999965507537,0.011691599996993318,2297.40625,vanilla
324,32.4,13,13,52,241,12532,88,0.00015389999316539615,0.012297499997657724,2297.40625,vanilla
325,32.5,13,13,52,241,12532,241,0.00025240000104531646,0.01202549999288749,2297.40625,vanilla
326,32.6,12,12,48,241,11568,241,0.0001680999994277954,0.011239599996770266,2297.40625,vanilla
327,32.7,12,12,48,241,11568,241,0.00019370000518392771,0.011280400001851376,2297.41015625,vanilla
328,32.8,12,12,48,241,11568,241,0.00022039999748812988,0.011326799998641945,2296.95703125,vanilla
329,32.9,12,12,48,241,11568,241,0.00020640000002458692,0.010868500001379289,2297.0,vanilla
330,33.0,12,12,48,241,11568,241,0.00016519999917363748,0.010938600004010368,2297.01171875,vanilla
331,33.1,12,12,48,241,11568,241,0.00018370000179857016,0.011167299999215174,2297.0234375,vanilla
332,33.2,12,12,48,241,11568,241,0.0001975999985006638,0.011188800002855714,2297.046875,vanilla
333,33.3,12,12,48,241,11568,241,0.00021659999765688553,0.011114200002339203,2297.08203125,vanilla
334,33.4,10,10,40,241,9640,241,0.00016410000534961,0.009384799996041693,2297.09765625,vanilla
335,33.5,10,10,40,241,9640,241,0.00019669999892357737,0.00913340000261087,2297.109375,vanilla
336,33.6,10,10,40,241,9640,241,0.00021600000036414713,0.009132200000749435,2297.11328125,vanilla
337,33.7,10,10,40,241,9640,241,0.00017150000348920003,0.009177800006000325,2297.13671875,vanilla
338,33.8,10,10,40,241,9640,241,0.00017349999689031392,0.009110200000577606,2297.140625,vanilla
339,33.9,9,9,36,241,8676,241,0.0001336999994236976,0.00835219999862602,2297.14453125,vanilla
340,34.0,9,9,36,241,8676,241,0.00013870000111637637,0.008237899994128384,2297.1484375,vanilla
341,34.1,9,9,36,241,8676,205,0.00020950000180164352,0.00828890000411775,2297.16796875,vanilla
342,34.2,9,9,36,241,8676,169,0.00011390000145183876,0.008208300001570024,2297.171875,vanilla
343,34.3,9,9,36,241,8676,152,0.00014540000120177865,0.00819710000359919,2297.18359375,vanilla
344,34.4,9,9,36,241,8676,139,0.00011760000052163377,0.008177099996828474,2297.20703125,vanilla
345,34.5,9,9,36,241,8676,128,0.00012760000390699133,0.008233000000473112,2297.21484375,vanilla
346,34.6,9,9,36,241,8676,119,0.00011219999578315765,0.008145300002070144,2297.21484375,vanilla
347,34.7,9,9,36,241,8676,114,0.00014009999722475186,0.007988799996383023,2297.21484375,vanilla
348,34.8,9,9,36,241,8676,108,0.0001207999957841821,0.0080692999981693,2297.21875,vanilla
349,34.9,9,9,36,241,8676,104,0.00011380000069038942,0.008295999999972992,2297.21875,vanilla
350,35.0,8,8,32,241,7712,102,9.99000039882958e-05,0.007325399994442705,2297.22265625,vanilla
351,35.1,8,8,32,241,7712,101,0.00010380000458098948,0.007171199998992961,2297.2265625,vanilla
352,35.2,7,7,28,241,6748,99,8.81000014487654e-05,0.00635609999881126,2297.2265625,vanilla
353,35.3,6,6,24,241,5784,97,8.710000111022964e-05,0.005556000003707595,2297.2265625,vanilla
354,35.4,6,6,24,241,5784,95,8.930000331019983e-05,0.005425800001830794,2297.23046875,vanilla
355,35.5,5,5,20,241,4820,92,8.410000009462237e-05,0.004596099999616854,2297.23046875,vanilla
356,35.6,5,5,20,241,4820,88,6.720000237692147e-05,0.004674699994211551,2297.23046875,vanilla
357,35.7,5,5,20,241,4820,85,6.450000364566222e-05,0.004546100004517939,2297.23046875,vanilla
358,35.8,5,5,20,241,4820,83,6.230000144569203e-05,0.004638700003852136,2297.234375,vanilla
359,35.9,5,5,20,241,4820,75,6.900000153109431e-05,0.00469370000064373,2297.2421875,vanilla
360,36.0,5,5,20,241,4820,62,6.910000229254365e-05,0.0046604000017396174,2297.24609375,vanilla
361,36.1,5,5,20,241,4820,56,7.000000186963007e-05,0.004571600002236664,2297.25390625,vanilla
362,36.2,5,5,20,241,4820,56,6.469999789260328e-05,0.004615099998773076,2297.26171875,vanilla
363,36.3,7,7,28,241,6748,53,0.00012679999781539664,0.006331299999146722,2297.2734375,vanilla
364,36.4,7,7,28,241,6748,45,8.659999730298296e-05,0.0063966000016080216,2297.27734375,vanilla
365,36.5,7,7,28,241,6748,40,0.00010900000052060932,0.006412000002455898,2297.28125,vanilla
366,36.6,7,7,28,241,6748,34,8.53000019560568e-05,0.006353199998557102,2297.2890625,vanilla
367,36.7,7,7,28,241,6748,22,8.340000204043463e-05,0.00640170000406215,2297.2890625,vanilla
368,36.8,7,7,28,241,6748,12,8.569999772589654e-05,0.0064685999968787655,2297.2890625,vanilla
369,36.9,5,5,20,241,4820,9,8.83999964571558e-05,0.004636300000129268,2297.2890625,vanilla
370,37.0,5,5,20,241,4820,6,9.329999738838524e-05,0.004682300001149997,2297.29296875,vanilla
371,37.1,5,5,20,241,4820,3,6.849999772384763e-05,0.004600800006301142,2297.29296875,vanilla
372,37.2,5,5,20,241,4820,0,6.500000017695129e-05,0.004640499995730352,2297.30078125,vanilla
373,37.3,4,4,16,241,3856,0,5.160000000614673e-05,0.0039410000026691705,2297.30859375,vanilla
374,37.4,4,4,16,241,3856,0,6.230000144569203e-05,0.0037617000052705407,2297.3125,vanilla
375,37.5,4,4,16,241,3856,0,5.199999577598646e-05,0.0037347999968915246,2297.31640625,vanilla
376,37.6,4,4,16,241,3856,0,5.1899995014537126e-05,0.0037126000024727546,2297.31640625,vanilla
377,37.7,4,4,16,241,3856,0,5.149999924469739e-05,0.0037768999973195605,2297.32421875,vanilla
378,37.8,4,4,16,241,3856,0,7.080000068526715e-05,0.003735199999937322,2297.32421875,vanilla
379,37.9,4,4,16,241,3856,0,5.080000119050965e-05,0.003741100001207087,2297.32421875,vanilla
380,38.0,4,4,16,241,3856,0,5.249999958323315e-05,0.0038894999961485155,2297.32421875,vanilla
381,38.1,4,4,16,241,3856,0,8.649999654153362e-05,0.0038872000004630536,2297.32421875,vanilla
382,38.2,4,4,16,241,3856,0,8.289999823318794e-05,0.0037778999976580963,2297.32421875,vanilla
383,38.3,4,4,16,241,3856,0,5.249999958323315e-05,0.003901200005202554,2297.32421875,vanilla
384,38.4,4,4,16,241,3856,0,6.289999873843044e-05,0.003733400000783149,2297.32421875,vanilla
385,38.5,4,4,16,241,3856,0,0.00011530000483617187,0.0041845000014291145,2297.32421875,vanilla
386,38.6,5,5,20,241,4820,0,7.840000034775585e-05,0.0049263999972026795,2297.32421875,vanilla
387,38.7,5,5,20,241,4820,0,7.760000153211877e-05,0.004602999993949197,2297.328125,vanilla
388,38.8,5,5,20,241,4820,0,6.489999941550195e-05,0.004619100000127219,2297.328125,vanilla
389,38.9,5,5,20,241,4820,0,6.560000474564731e-05,0.004581300003337674,2297.3359375,vanilla
390,39.0,5,5,20,241,4820,3,6.349999603116885e-05,0.004613899996911641,2297.34375,vanilla
391,39.1,5,5,20,241,4820,11,6.430000212276354e-05,0.004641000006813556,2297.3515625,vanilla
392,39.2,4,4,16,241,3856,19,7.500000356230885e-05,0.0037984000009601004,2297.35546875,vanilla
393,39.3,4,4,16,241,3856,27,7.960000220919028e-05,0.0037988999974913895,2297.359375,vanilla
394,39.4,4,4,16,241,3856,36,5.080000119050965e-05,0.0037580000062007457,2297.359375,vanilla
395,39.5,4,4,16,241,3856,45,5.5199998314492404e-05,0.003809399997408036,2297.36328125,vanilla
396,39.6,5,5,20,241,4820,54,6.489999941550195e-05,0.004644300002837554,2297.36328125,vanilla
397,39.7,4,4,16,241,3856,67,5.230000533629209e-05,0.0037826999978278764,2297.36328125,vanilla
398,39.8,4,4,16,241,3856,78,5.100000271340832e-05,0.0037898999944445677,2297.37109375,vanilla
399,39.9,4,4,16,241,3856,78,5.199999577598646e-05,0.003818400000454858,2297.375,vanilla
400,40.0,4,4,16,241,3856,78,5.480000254465267e-05,0.0037817000047652982,2297.375,vanilla
401,40.1,4,4,16,241,3856,77,5.070000042906031e-05,0.0037904999990132637,2297.375,vanilla
402,40.2,4,4,16,241,3856,73,5.370000144466758e-05,0.0037712999983341433,2297.37890625,vanilla
403,40.3,4,4,16,241,3856,70,5.320000491337851e-05,0.0038075000047683716,2297.37890625,vanilla
404,40.4,4,4,16,241,3856,68,8.179999713320285e-05,0.0037779999984195456,2297.37890625,vanilla
405,40.5,4,4,16,241,3856,66,5.3300005674827844e-05,0.003766499998164363,2297.37890625,vanilla
406,40.6,4,4,16,241,3856,62,6.600000051548705e-05,0.0037716000006184913,2297.3828125,vanilla
407,40.7,4,4,16,241,3856,59,5.270000110613182e-05,0.0038385999941965565,2297.3828125,vanilla
408,40.8,5,5,20,241,4820,56,7.049999840091914e-05,0.0046336999948835,2297.38671875,vanilla
409,40.9,5,5,20,241,4820,52,7.539999933214858e-05,0.00464809999539284,2297.39453125,vanilla
410,41.0,5,5,20,241,4820,49,6.89999942551367e-05,0.004688200002419762,2297.40234375,vanilla
411,41.1,5,5,20,241,4820,46,6.81000019540079e-05,0.004674700001487508,2297.41015625,vanilla
412,41.2,5,5,20,241,4820,42,6.669999856967479e-05,0.004630999996152241,2297.4140625,vanilla
413,41.3,5,5,20,241,4820,40,6.430000212276354e-05,0.004641700004867744,2297.41796875,vanilla
414,41.4,5,5,20,241,4820,37,6.36000040685758e-05,0.004748600003949832,2297.421875,vanilla
415,41.5,5,5,20,241,4820,37,8.759999764151871e-05,0.004723899997770786,2297.42578125,vanilla
416,41.6,5,5,20,241,4820,39,9.019999561132863e-05,0.004655999997339677,2297.42578125,vanilla
417,41.7,5,5,20,241,4820,40,6.22000006842427e-05,0.0046278000008896925,2297.42578125,vanilla
418,41.8,5,5,20,241,4820,40,6.660000508418307e-05,0.004646000001230277,2297.4296875,vanilla
419,41.9,5,5,20,241,4820,37,7.890000415500253e-05,0.004736300004879013,2297.4296875,vanilla
420,42.0,5,5,20,241,4820,33,6.399999983841553e-05,0.004640099999960512,2297.4296875,vanilla
421,42.1,5,5,20,241,4820,29,6.159999611554667e-05,0.004734399997687433,2297.4296875,vanilla
422,42.2,5,5,20,241,4820,25,6.489999941550195e-05,0.004631900003005285,2297.43359375,vanilla
423,42.3,5,5,20,241,4820,13,8.270000398624688e-05,0.00468370000453433,2297.43359375,vanilla
424,42.4,6,6,24,241,5784,8,8.130000060191378e-05,0.005530099995667115,2297.43359375,vanilla
425,42.5,6,6,24,241,5784,2,7.590000313939527e-05,0.005534000003535766,2297.43359375,vanilla
426,42.6,6,6,24,241,5784,0,8.83999964571558e-05,0.005436899999040179,2297.43359375,vanilla
427,42.7,6,6,24,241,5784,0,8.040000102482736e-05,0.005506300003617071,2297.43359375,vanilla
428,42.8,6,6,24,241,5784,0,7.840000034775585e-05,0.00547750000259839,2297.43359375,vanilla
429,42.9,5,5,20,241,4820,0,6.339999526971951e-05,0.004584899994370062,2297.43359375,vanilla
430,43.0,4,4,16,241,3856,0,5.830000009154901e-05,0.0037717999948654324,2297.43359375,vanilla
431,43.1,4,4,16,241,3856,0,5.239999882178381e-05,0.003778599995712284,2297.43359375,vanilla
432,43.2,4,4,16,241,3856,0,5.4299998737405986e-05,0.0037175999968894757,2297.43359375,vanilla
433,43.3,4,4,16,241,3856,0,5.0000002374872565e-05,0.0037290000036591664,2297.43359375,vanilla
434,43.4,4,4,16,241,3856,0,6.669999856967479e-05,0.003773099997488316,2297.4375,vanilla
435,43.5,4,4,16,241,3856,0,5.950000195298344e-05,0.0037474999990081415,2297.4375,vanilla
436,43.6,4,4,16,241,3856,0,5.070000042906031e-05,0.003801200000452809,2297.4453125,vanilla
437,43.7,4,4,16,241,3856,0,6.929999653948471e-05,0.003749300005438272,2297.44921875,vanilla
438,43.8,4,4,16,241,3856,0,5.080000119050965e-05,0.0037531000052695163,2297.44921875,vanilla
439,43.9,3,3,12,241,2892,0,3.959999594371766e-05,0.0029179999983171,2297.44921875,vanilla
440,44.0,4,4,16,241,3856,0,5.110000347485766e-05,0.0037662999966414645,2297.453125,vanilla
441,44.1,5,5,20,241,4820,0,6.36000040685758e-05,0.004554400002234615,2297.45703125,vanilla
442,44.2,5,5,20,241,4820,0,6.150000263005495e-05,0.004561200003081467,2297.45703125,vanilla
443,44.3,5,5,20,241,4820,0,6.209999992279336e-05,0.004563799993775319,2297.45703125,vanilla
444,44.4,5,5,20,241,4820,0,6.140000186860561e-05,0.004581300003337674,2297.45703125,vanilla
445,44.5,5,5,20,241,4820,0,6.230000144569203e-05,0.0045995000036782585,2297.45703125,vanilla
446,44.6,5,5,20,241,4820,0,6.180000491440296e-05,0.004725800004962366,2297.45703125,vanilla
447,44.7,5,5,20,241,4820,0,6.370000483002514e-05,0.004599700005201157,2297.45703125,vanilla
448,44.8,5,5,20,241,4820,0,0.0001199000034830533,0.004587900002661627,2297.45703125,vanilla
449,44.9,4,4,16,241,3856,0,5.070000042906031e-05,0.0037288999956217594,2297.45703125,vanilla
450,45.0,4,4,16,241,3856,0,5.199999577598646e-05,0.003711099998326972,2297.45703125,vanilla
451,45.1,4,4,16,241,3856,0,5.029999738326296e-05,0.0038854999947943725,2297.45703125,vanilla
452,45.2,4,4,16,241,3856,0,9.600000339560211e-05,0.0038640999991912395,2297.4609375,vanilla
453,45.3,4,4,16,241,3856,0,6.480000593001023e-05,0.003820199999609031,2297.4609375,vanilla
454,45.4,4,4,16,241,3856,0,6.399999983841553e-05,0.0037797000040882267,2297.4609375,vanilla
455,45.5,4,4,16,241,3856,0,5.1200004236306995e-05,0.0038000000058673322,2297.4609375,vanilla
456,45.6,4,4,16,241,3856,0,5.6400000175926834e-05,0.0037752999996882863,2297.46484375,vanilla
457,45.7,4,4,16,241,3856,0,9.780000254977494e-05,0.0037650000012945384,2297.46484375,vanilla
458,45.8,4,4,16,241,3856,0,5.2600000344682485e-05,0.003706799994688481,2297.46875,vanilla
459,45.9,4,4,16,241,3856,0,6.589999975403771e-05,0.003744499997992534,2297.47265625,vanilla
460,46.0,4,4,16,241,3856,0,6.739999662386253e-05,0.0037365000025602058,2297.4765625,vanilla
461,46.1,4,4,16,241,3856,0,6.72999958624132e-05,0.0038604000001214445,2297.4765625,vanilla
462,46.2,4,4,16,241,3856,0,6.060000305296853e-05,0.0038189000042621046,2297.48046875,vanilla
463,46.3,5,5,20,241,4820,0,6.489999941550195e-05,0.004604599998856429,2297.48046875,vanilla
464,46.4,5,5,20,241,4820,9,6.510000093840063e-05,0.004615999998350162,2297.484375,vanilla
465,46.5,5,5,20,241,4820,18,6.330000178422779e-05,0.004592799996316899,2297.484375,vanilla
466,46.6,5,5,20,241,4820,29,6.22000006842427e-05,0.004670000002079178,2297.484375,vanilla
467,46.7,5,5,20,241,4820,40,9.73999995039776e-05,0.004656199998862576,2297.484375,vanilla
468,46.8,5,5,20,241,4820,51,8.140000136336312e-05,0.00565679999999702,2297.484375,vanilla
469,46.9,5,5,20,241,4820,66,9.229999704984948e-05,0.004665699998440687,2297.484375,vanilla
470,47.0,5,5,20,241,4820,81,6.439999560825527e-05,0.004721099998278078,2297.484375,vanilla
471,47.1,5,5,20,241,4820,84,7.650000043213367e-05,0.004591299999447074,2297.484375,vanilla
472,47.2,5,5,20,241,4820,83,6.429999484680593e-05,0.004609700001310557,2297.484375,vanilla
473,47.3,5,5,20,241,4820,79,6.100000609876588e-05,0.00461590000486467,2297.484375,vanilla
474,47.4,5,5,20,241,4820,75,6.059999577701092e-05,0.004770899999130052,2297.48828125,vanilla
475,47.5,5,5,20,241,4820,72,6.800000119255856e-05,0.004694700000982266,2297.48828125,vanilla
476,47.6,5,5,20,241,4820,68,9.000000136438757e-05,0.004598500003339723,2297.48828125,vanilla
477,47.7,5,5,20,241,4820,63,6.149999535409734e-05,0.004666500004532281,2297.48828125,vanilla
478,47.8,4,4,16,241,3856,60,5.20999965374358e-05,0.004569700002321042,2297.48828125,vanilla
479,47.9,5,5,20,241,4820,55,0.00011030000314349309,0.004810300000826828,2297.48828125,vanilla
480,48.0,5,5,20,241,4820,51,9.689999569673091e-05,0.004687199994805269,2297.48828125,vanilla
